player,team,matches,format,runs,balls_x,fours,sixes,outs,average,strike_rate,boundary_runs,boundary_percent,balls_per_boundary_x,balls_y,runs_conceded,wickets,dot_balls,fours_conceded,sixes_conceded,overs,economy,bowling_average,bowling_strike_rate,dot_ball_percent,boundary_runs_conceded,boundary_percent_conceded,balls_per_boundary_y,strengths,weaknesses
J Gumbie,Zimbabwe,3,T20I,43.0,53.0,6.0,0.0,3.0,14.33,81.13,24.0,55.81,8.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
KDACK Gunarathne,Cambodia,3,T20I,4.0,18.0,0.0,0.0,2.0,2.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
P Sapesa,Malawi,3,T20I,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,36.0,0.0,12.0,4.0,1.0,5.0,7.2,0.0,0.0,40.0,22.0,61.11,6.0,Creates Pressure,No Major Weakness Detected
A Mucyodusenge,Rwanda,3,T20I,11.0,24.0,1.0,0.0,3.0,3.67,45.83,4.0,36.36,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Sadat Said,Hungary,3,T20I,5.0,2.0,1.0,0.0,0.0,0.0,250.0,4.0,80.0,2.0,65.0,89.0,4.0,25.0,8.0,4.0,10.8,8.24,22.25,16.25,38.46,56.0,62.92,5.42,"Aggressive Batter, Boundary Hitter",No Major Weakness Detected
Adnan Shnwarei,Norway,3,T20I,1.0,3.0,0.0,0.0,1.0,1.0,33.33,0.0,0.0,0.0,20.0,24.0,0.0,7.0,0.0,2.0,3.3,7.27,0.0,0.0,35.0,12.0,50.0,10.0,Developing Player,No Major Weakness Detected
LD Madushanka,Sri Lanka,3,T20I,22.0,29.0,1.0,0.0,3.0,7.33,75.86,4.0,18.18,29.0,26.0,36.0,0.0,5.0,1.0,1.0,4.3,8.37,0.0,0.0,19.23,10.0,27.78,13.0,Developing Player,No Major Weakness Detected
Waqas Ali,Belgium,3,T20I,18.0,28.0,0.0,0.0,2.0,9.0,64.29,0.0,0.0,0.0,29.0,36.0,2.0,9.0,2.0,1.0,4.8,7.5,18.0,14.5,31.03,14.0,38.89,9.67,Developing Player,No Major Weakness Detected
Ikbal Hossain,France,3,T20I,5.0,3.0,1.0,0.0,0.0,0.0,166.67,4.0,80.0,3.0,64.0,63.0,3.0,34.0,7.0,1.0,10.7,5.89,21.0,21.33,53.12,34.0,53.97,8.0,"Aggressive Batter, Boundary Hitter, Economical Bowler, Creates Pressure",No Major Weakness Detected
Faizalmahmed Patel,Eswatini,3,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,30.0,1.0,8.0,4.0,0.0,3.5,8.57,30.0,21.0,38.1,16.0,53.33,5.25,Developing Player,No Major Weakness Detected
Abdurrahman Ahmadzai,France,3,T20I,14.0,5.0,0.0,2.0,1.0,14.0,280.0,12.0,85.71,2.5,50.0,37.0,2.0,28.0,5.0,0.0,8.3,4.46,18.5,25.0,56.0,20.0,54.05,10.0,"Aggressive Batter, Boundary Hitter, Economical Bowler, Creates Pressure",No Major Weakness Detected
Yin Chenhao,China,3,T20I,2.0,14.0,0.0,0.0,2.0,1.0,14.29,0.0,0.0,0.0,8.0,5.0,0.0,3.0,0.0,0.0,1.3,3.85,0.0,0.0,37.5,0.0,0.0,0.0,Economical Bowler,No Major Weakness Detected
MM Siddique,Japan,3,T20I,29.0,20.0,4.0,1.0,1.0,29.0,145.0,22.0,75.86,4.0,47.0,34.0,3.0,25.0,2.0,1.0,7.8,4.36,11.33,15.67,53.19,14.0,41.18,15.67,"Aggressive Batter, Boundary Hitter, Economical Bowler, Creates Pressure",No Major Weakness Detected
JD Bhatt,Germany,3,T20I,45.0,38.0,2.0,2.0,3.0,15.0,118.42,20.0,44.44,9.5,62.0,96.0,6.0,22.0,10.0,5.0,10.3,9.32,16.0,10.33,35.48,70.0,72.92,4.13,Developing Player,Expensive Bowler
UKPW Kumaranayaka,Kuwait,3,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,72.0,1.0,25.0,7.0,1.0,10.3,6.99,72.0,62.0,40.32,34.0,47.22,7.75,"Economical Bowler, Creates Pressure",No Major Weakness Detected
Aphsal Ashraf,Kuwait,3,T20I,49.0,25.0,1.0,5.0,1.0,49.0,196.0,34.0,69.39,4.17,24.0,35.0,2.0,7.0,4.0,1.0,4.0,8.75,17.5,12.0,29.17,22.0,62.86,4.8,"Aggressive Batter, Consistent Batter, Boundary Hitter",No Major Weakness Detected
Aarnav Patel,Kenya,3,T20I,2.0,7.0,0.0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,44.0,54.0,3.0,21.0,1.0,4.0,7.3,7.4,18.0,14.67,47.73,28.0,51.85,8.8,Creates Pressure,No Major Weakness Detected
SK Gedara,Sweden,3,T20I,5.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,51.0,68.0,3.0,17.0,7.0,2.0,8.5,8.0,22.67,17.0,33.33,40.0,58.82,5.67,Developing Player,No Major Weakness Detected
C Bevin,Croatia,3,T20I,24.0,29.0,2.0,0.0,2.0,12.0,82.76,8.0,33.33,14.5,59.0,94.0,2.0,15.0,8.0,4.0,9.8,9.59,47.0,29.5,25.42,56.0,59.57,4.92,Developing Player,Expensive Bowler
S Bevin,Croatia,3,T20I,14.0,15.0,1.0,1.0,2.0,7.0,93.33,10.0,71.43,7.5,10.0,15.0,0.0,0.0,0.0,0.0,1.7,8.82,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
H Beresford-Peirse,Croatia,3,T20I,10.0,15.0,0.0,0.0,2.0,5.0,66.67,0.0,0.0,0.0,59.0,94.0,2.0,22.0,4.0,8.0,9.8,9.59,47.0,29.5,37.29,64.0,68.09,4.92,Developing Player,Expensive Bowler
G Newton,Isle of Man,3,T20I,29.0,24.0,1.0,0.0,1.0,29.0,120.83,4.0,13.79,24.0,53.0,57.0,1.0,21.0,6.0,0.0,8.8,6.48,57.0,53.0,39.62,24.0,42.11,8.83,Economical Bowler,No Major Weakness Detected
Nikhil Chaudhary,Australia,3,T20I,26.0,19.0,2.0,0.0,2.0,13.0,136.84,8.0,30.77,9.5,44.0,52.0,2.0,20.0,5.0,2.0,7.3,7.12,26.0,22.0,45.45,32.0,61.54,6.29,Creates Pressure,No Major Weakness Detected
JA Davies,Australia,3,T20I,20.0,14.0,1.0,1.0,0.0,0.0,142.86,10.0,50.0,7.0,50.0,58.0,4.0,22.0,6.0,2.0,8.3,6.99,14.5,12.5,44.0,36.0,62.07,6.25,"Economical Bowler, Creates Pressure",No Major Weakness Detected
Yudha Verdian,Indonesia,3,T20I,16.0,29.0,1.0,0.0,3.0,5.33,55.17,4.0,25.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
K Tayaga,Fiji,3,T20I,19.0,26.0,3.0,0.0,3.0,6.33,73.08,12.0,63.16,8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
P Pirabakaran,France,3,T20I,13.0,14.0,2.0,0.0,1.0,13.0,92.86,8.0,61.54,7.0,40.0,48.0,4.0,16.0,4.0,2.0,6.7,7.16,12.0,10.0,40.0,28.0,58.33,6.67,"Boundary Hitter, Creates Pressure",No Major Weakness Detected
Adil Latheef,Malta,3,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,58.0,2.0,20.0,2.0,1.0,10.5,5.52,29.0,31.5,31.75,14.0,24.14,21.0,Economical Bowler,No Major Weakness Detected
GH Smit,Guernsey,3,T20I,62.0,59.0,5.0,1.0,3.0,20.67,105.08,26.0,41.94,9.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Ashar Abbas,Costa Rica,3,T20I,10.0,18.0,0.0,0.0,2.0,5.0,55.56,0.0,0.0,0.0,14.0,24.0,0.0,4.0,3.0,1.0,2.3,10.43,0.0,0.0,28.57,18.0,75.0,3.5,Developing Player,Expensive Bowler
Haseebullah Khan,Pakistan,3,T20I,36.0,30.0,4.0,1.0,3.0,12.0,120.0,22.0,61.11,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
Aakash Chand,Nepal,3,T20I,2.0,6.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,65.0,85.0,7.0,25.0,5.0,5.0,10.8,7.87,12.14,9.29,38.46,50.0,58.82,6.5,Developing Player,No Major Weakness Detected
TZ Chataira,Zimbabwe,3,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,57.0,5.0,23.0,7.0,1.0,8.0,7.12,11.4,9.6,47.92,34.0,59.65,6.0,Creates Pressure,No Major Weakness Detected
Z McLaughlin,Cayman Islands,3,T20I,6.0,16.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,43.0,55.0,2.0,23.0,8.0,2.0,7.2,7.64,27.5,21.5,53.49,44.0,80.0,4.3,Creates Pressure,No Major Weakness Detected
S Sohal,United States of America,3,T20I,23.0,30.0,1.0,1.0,2.0,11.5,76.67,10.0,43.48,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Ajhar Alam,Czech Republic,3,T20I,5.0,11.0,0.0,0.0,2.0,2.5,45.45,0.0,0.0,0.0,69.0,109.0,3.0,22.0,12.0,4.0,11.5,9.48,36.33,23.0,31.88,72.0,66.06,4.31,Developing Player,Expensive Bowler
M Kulfiwala,Eswatini,3,T20I,22.0,22.0,4.0,0.0,2.0,11.0,100.0,16.0,72.73,5.5,5.0,1.0,2.0,4.0,0.0,0.0,0.8,1.25,0.5,2.5,80.0,0.0,0.0,0.0,"Boundary Hitter, Economical Bowler, Creates Pressure",No Major Weakness Detected
Kamrul Hasan,Eswatini,3,T20I,59.0,48.0,4.0,6.0,3.0,19.67,122.92,52.0,88.14,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
D Cato,Cayman Islands,3,T20I,30.0,61.0,2.0,0.0,3.0,10.0,49.18,8.0,26.67,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Mohsin Khan,Hong Kong,3,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,73.0,4.0,23.0,11.0,0.0,9.3,7.85,18.25,14.0,41.07,44.0,60.27,5.09,Creates Pressure,No Major Weakness Detected
D Mogan,Malaysia,3,T20I,2.0,8.0,0.0,0.0,1.0,2.0,25.0,0.0,0.0,0.0,73.0,116.0,1.0,23.0,7.0,8.0,12.2,9.51,116.0,73.0,31.51,76.0,65.52,4.87,Developing Player,Expensive Bowler
Muhammad Khan,Hong Kong,3,T20I,13.0,22.0,1.0,1.0,3.0,4.33,59.09,10.0,76.92,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
B Terbish,Mongolia,3,T20I,1.0,8.0,0.0,0.0,2.0,0.5,12.5,0.0,0.0,0.0,13.0,36.0,0.0,1.0,2.0,3.0,2.2,16.36,0.0,0.0,7.69,26.0,72.22,2.6,Developing Player,Expensive Bowler
U Dorji,Bhutan,3,T20I,17.0,23.0,2.0,0.0,3.0,5.67,73.91,8.0,47.06,11.5,16.0,23.0,0.0,6.0,1.0,1.0,2.7,8.52,0.0,0.0,37.5,10.0,43.48,8.0,Developing Player,No Major Weakness Detected
Ahsan ul Haq,Kuwait,3,T20I,1.0,6.0,0.0,0.0,2.0,0.5,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Qasim Akram,Pakistan,3,T20I,32.0,31.0,5.0,0.0,2.0,16.0,103.23,20.0,62.5,6.2,11.0,6.0,2.0,8.0,1.0,0.0,1.8,3.33,3.0,5.5,72.73,4.0,66.67,11.0,"Boundary Hitter, Economical Bowler, Creates Pressure",No Major Weakness Detected
Arafat Minhas,Pakistan,3,T20I,47.0,43.0,4.0,2.0,1.0,47.0,109.3,28.0,59.57,7.17,56.0,56.0,2.0,28.0,6.0,1.0,9.3,6.02,28.0,28.0,50.0,30.0,53.57,8.0,"Consistent Batter, Boundary Hitter, Economical Bowler, Creates Pressure",No Major Weakness Detected
Mahmudul Hasan Joy,Bangladesh,3,T20I,5.0,10.0,0.0,0.0,1.0,5.0,50.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.3,16.67,0.0,0.0,0.0,4.0,80.0,2.0,Developing Player,Expensive Bowler
Azim Patel,Lesotho,3,T20I,8.0,13.0,1.0,0.0,2.0,4.0,61.54,4.0,50.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
L Perera,Botswana,3,T20I,28.0,36.0,2.0,0.0,1.0,28.0,77.78,8.0,28.57,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Zeeshan Haider,Qatar,3,T20I,16.0,11.0,1.0,1.0,1.0,16.0,145.45,10.0,62.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Aggressive Batter, Boundary Hitter",No Major Weakness Detected
Asad Rasheed,Hong Kong,3,T20I,1.0,3.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,80.0,128.0,5.0,20.0,8.0,6.0,13.3,9.62,25.6,16.0,25.0,68.0,53.12,5.71,Developing Player,Expensive Bowler
Umair Sharif,Saudi Arabia,3,T20I,14.0,15.0,0.0,1.0,2.0,7.0,93.33,6.0,42.86,15.0,47.0,68.0,1.0,19.0,8.0,2.0,7.8,8.72,68.0,47.0,40.43,44.0,64.71,4.7,Creates Pressure,No Major Weakness Detected
Mohomed Saddam,Seychelles,3,T20I,2.0,11.0,0.0,0.0,2.0,1.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Zwe Htet Paing,Myanmar,3,T20I,3.0,6.0,0.0,0.0,1.0,3.0,50.0,0.0,0.0,0.0,12.0,30.0,1.0,1.0,3.0,2.0,2.0,15.0,30.0,12.0,8.33,24.0,80.0,2.4,Developing Player,Expensive Bowler
JKC Ahir,Panama,3,T20I,20.0,51.0,1.0,0.0,2.0,10.0,39.22,4.0,20.0,51.0,20.0,34.0,0.0,2.0,1.0,2.0,3.3,10.3,0.0,0.0,10.0,16.0,47.06,6.67,Developing Player,Expensive Bowler
A Sawyer,Gibraltar,3,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,22.0,0.0,2.0,1.0,1.0,2.3,9.57,0.0,0.0,14.29,10.0,45.45,7.0,Developing Player,Expensive Bowler
Babar Ali,Rwanda,3,T20I,9.0,20.0,0.0,0.0,3.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
R Limbu,Bhutan,3,T20I,32.0,47.0,4.0,1.0,3.0,10.67,68.09,22.0,68.75,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
R Murugan,Croatia,3,T20I,1.0,8.0,0.0,0.0,2.0,0.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Ugyen Dorji,Bhutan,3,T20I,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,58.0,1.0,17.0,7.0,0.0,8.5,6.82,58.0,51.0,33.33,28.0,48.28,7.29,Economical Bowler,No Major Weakness Detected
BB Chari,Zimbabwe,3,T20I,21.0,31.0,4.0,0.0,3.0,7.0,67.74,16.0,76.19,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
L Mutale,Zambia,3,T20I,3.0,5.0,0.0,0.0,1.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Ibrahim Karim,Sierra Leone,3,T20I,3.0,6.0,0.0,0.0,1.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Bhargav Narasimha,Mexico,3,T20I,9.0,18.0,0.0,0.0,1.0,9.0,50.0,0.0,0.0,0.0,39.0,56.0,1.0,9.0,6.0,0.0,6.5,8.62,56.0,39.0,23.08,24.0,42.86,6.5,Developing Player,No Major Weakness Detected
Zuhair Muhammad,Saudi Arabia,3,T20I,9.0,28.0,0.0,0.0,2.0,4.5,32.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
AR Gandhi,Kenya,3,T20I,86.0,99.0,5.0,1.0,2.0,43.0,86.87,26.0,30.23,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Consistent Batter,No Major Weakness Detected
A Bhagwat,Hong Kong,3,T20I,2.0,9.0,0.0,0.0,3.0,0.67,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Aamer Ikram,Portugal,3,T20I,53.0,72.0,3.0,4.0,3.0,17.67,73.61,36.0,67.92,10.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
Aqif Farooq,Kuwait,3,T20I,1.0,4.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,71.0,124.0,3.0,24.0,12.0,7.0,11.8,10.51,41.33,23.67,33.8,90.0,72.58,3.74,Developing Player,Expensive Bowler
WP Myburgh,Namibia,3,T20I,12.0,19.0,0.0,0.0,2.0,6.0,63.16,0.0,0.0,0.0,49.0,64.0,2.0,9.0,1.0,3.0,8.2,7.8,32.0,24.5,18.37,22.0,34.38,12.25,Developing Player,No Major Weakness Detected
Ali Naqi,Portugal,3,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,46.0,0.0,11.0,1.0,2.0,6.8,6.76,0.0,0.0,26.83,16.0,34.78,13.67,Economical Bowler,No Major Weakness Detected
PPS Win,Myanmar,3,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,2.0,18.0,3.0,0.0,5.7,4.91,14.0,17.0,52.94,12.0,42.86,11.33,"Economical Bowler, Creates Pressure",No Major Weakness Detected
MO Bacarese,Gibraltar,3,T20I,28.0,57.0,0.0,1.0,3.0,9.33,49.12,6.0,21.43,57.0,49.0,32.0,1.0,25.0,2.0,0.0,8.2,3.9,32.0,49.0,51.02,8.0,25.0,24.5,"Economical Bowler, Creates Pressure",No Major Weakness Detected
MG Hunter,Gibraltar,3,T20I,28.0,45.0,1.0,1.0,2.0,14.0,62.22,10.0,35.71,22.5,51.0,47.0,3.0,25.0,3.0,2.0,8.5,5.53,15.67,17.0,49.02,24.0,51.06,10.2,"Economical Bowler, Creates Pressure",No Major Weakness Detected
TO Thilappan,Singapore,3,T20I,2.0,10.0,0.0,0.0,3.0,0.67,20.0,0.0,0.0,0.0,57.0,86.0,1.0,10.0,7.0,3.0,9.5,9.05,86.0,57.0,17.54,46.0,53.49,5.7,Developing Player,Expensive Bowler
Tariq Aziz,Portugal,3,T20I,27.0,38.0,1.0,1.0,3.0,9.0,71.05,10.0,37.04,19.0,78.0,63.0,6.0,30.0,2.0,1.0,13.0,4.85,10.5,13.0,38.46,14.0,22.22,26.0,Economical Bowler,No Major Weakness Detected
Hassan Nasir,Mexico,3,T20I,3.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,63.0,58.0,1.0,28.0,3.0,1.0,10.5,5.52,58.0,63.0,44.44,18.0,31.03,15.75,"Economical Bowler, Creates Pressure",No Major Weakness Detected
M Simmons,Bermuda,3,T20I,18.0,16.0,1.0,0.0,0.0,0.0,112.5,4.0,22.22,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Zaheer Maqsood,United Arab Emirates,3,T20I,2.0,5.0,0.0,0.0,1.0,2.0,40.0,0.0,0.0,0.0,54.0,80.0,1.0,9.0,5.0,3.0,9.0,8.89,80.0,54.0,16.67,38.0,47.5,6.75,Developing Player,No Major Weakness Detected
S Ateak,Ghana,3,T20I,45.0,48.0,6.0,1.0,3.0,15.0,93.75,30.0,66.67,6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
Zeeshan Siddiqui,Oman,3,T20I,40.0,45.0,4.0,0.0,2.0,20.0,88.89,16.0,40.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Saad Nasim,Pakistan,3,T20I,44.0,54.0,0.0,1.0,2.0,22.0,81.48,6.0,13.64,54.0,6.0,12.0,0.0,2.0,1.0,1.0,1.0,12.0,0.0,0.0,33.33,10.0,83.33,3.0,Developing Player,Expensive Bowler
ST de Silva,Sri Lanka,3,T20I,3.0,7.0,0.0,0.0,2.0,1.5,42.86,0.0,0.0,0.0,6.0,10.0,0.0,2.0,2.0,0.0,1.0,10.0,0.0,0.0,33.33,8.0,80.0,3.0,Developing Player,Expensive Bowler
HF Gurney,England,2,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,56.0,3.0,19.0,6.0,1.0,8.2,6.83,18.67,16.33,38.78,30.0,53.57,7.0,Economical Bowler,No Major Weakness Detected
H Dhami,Nepal,2,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,41.0,2.0,14.0,3.0,3.0,5.0,8.2,20.5,15.0,46.67,30.0,73.17,5.0,Creates Pressure,No Major Weakness Detected
Imran Arif,Saudi Arabia,2,T20I,27.0,40.0,1.0,2.0,2.0,13.5,67.5,16.0,59.26,13.33,52.0,67.0,3.0,25.0,2.0,6.0,8.7,7.7,22.33,17.33,48.08,44.0,65.67,6.5,"Boundary Hitter, Creates Pressure",No Major Weakness Detected
J Mathew,Malta,2,T20I,1.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,39.0,43.0,3.0,11.0,3.0,0.0,6.5,6.62,14.33,13.0,28.21,12.0,27.91,13.0,Economical Bowler,No Major Weakness Detected
J Lewis,England,2,T20I,1.0,5.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,42.0,56.0,4.0,19.0,5.0,2.0,7.0,8.0,14.0,10.5,45.24,32.0,57.14,6.0,Creates Pressure,No Major Weakness Detected
Greg Scott,Belize,2,T20I,5.0,14.0,0.0,0.0,1.0,5.0,35.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Farhan Ahmed,United Arab Emirates,2,T20I,4.0,8.0,0.0,0.0,1.0,4.0,50.0,0.0,0.0,0.0,30.0,38.0,1.0,8.0,4.0,0.0,5.0,7.6,38.0,30.0,26.67,16.0,42.11,7.5,Developing Player,No Major Weakness Detected
MP Vaughan,England,2,T20I,27.0,22.0,4.0,0.0,2.0,13.5,122.73,16.0,59.26,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
Mohammad Usman,United Arab Emirates,2,T20I,58.0,63.0,4.0,3.0,1.0,58.0,92.06,34.0,58.62,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Consistent Batter, Boundary Hitter",No Major Weakness Detected
Gaba Frank,Papua New Guinea,2,T20I,4.0,8.0,0.0,0.0,1.0,4.0,50.0,0.0,0.0,0.0,12.0,22.0,1.0,3.0,1.0,2.0,2.0,11.0,22.0,12.0,25.0,16.0,72.73,4.0,Developing Player,Expensive Bowler
P Syafiq Ali,Malaysia,2,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
M Ravula,Fiji,2,T20I,59.0,62.0,5.0,1.0,1.0,59.0,95.16,26.0,44.07,10.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Consistent Batter,No Major Weakness Detected
T Jikoibure,Fiji,2,T20I,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Ryan Ani,Papua New Guinea,2,T20I,12.0,9.0,0.0,0.0,1.0,12.0,133.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
CA Liyanage,Maldives,2,T20I,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,1.0,1.0,1.0,14.0,0.0,0.0,0.0,10.0,71.43,3.0,Developing Player,Expensive Bowler
Sandeep Sharma,India,2,T20I,1.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,47.0,75.0,1.0,13.0,6.0,4.0,7.8,9.62,75.0,47.0,27.66,48.0,64.0,4.7,Developing Player,Expensive Bowler
Ibrahim Altinoluk,Turkey,2,T20I,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
